Date,Open,High,Low,Close,Adj Close,Volume
2009-04-28,1590.125000,1630.381348,1586.099365,1610.253174,1610.253174,19265261
2009-04-29,1614.278809,1622.330078,1602.201904,1622.330078,1622.330078,23570429
2009-04-30,null,null,null,null,null,null
2009-05-01,null,null,null,null,null,null
2009-05-04,1702.842773,1702.842773,1702.842773,1702.842773,1702.842773,6416092
2009-05-05,1787.380981,1787.380981,1787.380981,1787.380981,1787.380981,10494722
2009-05-06,1859.842407,1875.944946,1791.406616,1851.791138,1851.791138,107827987
2009-05-07,1944.380737,1944.380737,1912.175659,1944.380737,1944.380737,41945176
2009-05-08,1952.432007,2032.944580,1944.380737,1968.534546,1968.534546,39066122
2009-05-11,2012.816406,2032.944580,1972.560181,2004.765137,2004.765137,43784400
